,course_title,url,price,num_subscribers,level,Rating,content_duration,published_timestamp
1059,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,35.0,601.0,All Levels,0.58,5.5,2016-07-11T18:57:34Z
1060,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,40.0,601.0,Intermediate Level,0.87,0.5833333333,2016-11-27T15:29:59Z
1061,Master Angular 4 by Example - Build 7 Awesome Apps!,https://www.udemy.com/learn-angular-4/,195.0,596.0,Beginner Level,0.52,8.0,2017-05-01T22:06:23Z
1062,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/,50.0,586.0,All Levels,0.2,0.6333333333,2015-11-11T20:51:09Z
1063,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,60.0,586.0,All Levels,0.3,5.5,2015-03-23T00:20:29Z
1064,Learning Docker and Kubernetes by Lab,https://www.udemy.com/learning-docker-and-k8s-by-practice/,30.0,586.0,Beginner Level,0.11,5.0,2017-02-13T23:31:07Z
1065,Joomla for Beginners - Learn how to build a website with CMS,https://www.udemy.com/joomla-for-beginners-build-a-website-with-joomla-cms/,95.0,583.0,Beginner Level,0.99,3.5,2017-01-23T22:41:08Z
1066,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,75.0,578.0,Beginner Level,0.44,5.5,2017-01-27T05:12:57Z
1067,Professional RESTful API Design using Python Flask,https://www.udemy.com/restful-api-flask-course/,120.0,578.0,All Levels,0.18,4.5,2017-01-11T21:15:25Z
1068,How to create Paypal and Credit card Payment Buttons,https://www.udemy.com/how-to-create-paypal-and-credit-card-payment-buttons/,65.0,578.0,Beginner Level,0.37,1.0,2016-11-17T20:57:25Z
1069,Learning Drupal 8,https://www.udemy.com/learning-drupal-8/,50.0,577.0,Beginner Level,0.8,9.5,2016-05-11T21:05:20Z
1070,Lerning PHP by building website,https://www.udemy.com/lerning-php-by-building-website/,185.0,567.0,All Levels,0.15,8.0,2016-11-17T16:20:05Z
1071,HTML and HTML5 For Beginners 2016,https://www.udemy.com/html-and-html5-for-beginners-2016/,200.0,563.0,Beginner Level,0.01,3.0,2016-08-11T22:16:30Z
1072,Learn Laravel PHP Framework Building Multi User SEO Blog APP,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,100.0,557.0,All Levels,0.15,9.5,2017-01-04T23:51:26Z
1073,Create a Membership Site with Wishlist Member & Wordpress,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,95.0,557.0,Beginner Level,0.79,2.5,2015-03-31T00:48:23Z
1074,Building Better APIs with GraphQL,https://www.udemy.com/building-better-apis-with-graphql/,50.0,555.0,Beginner Level,0.3,2.5,2015-11-29T22:02:02Z
1075,Learn Redis from Scratch,https://www.udemy.com/learn-redis-from-scratch/,40.0,553.0,All Levels,0.02,3.0,2016-07-13T16:39:02Z
1076,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,145.0,550.0,Beginner Level,0.92,3.0,2016-12-28T20:23:56Z
1077,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,https://www.udemy.com/aspnet-mvc-5-project-cms-and-shopping-cart-with-paypal/,30.0,550.0,All Levels,0.24,9.0,2016-12-14T15:35:31Z
1078,3D Programming with WebGL and Babylon.js for Beginners,https://www.udemy.com/webgl-tutorial/,200.0,549.0,Beginner Level,0.96,2.0,2015-08-31T21:07:26Z
1079,Learn OAuth 2.0 - Theory and Hands On,https://www.udemy.com/learn-oauth-20-theory-and-hands-on/,145.0,546.0,Beginner Level,0.03,3.0,2016-10-17T22:18:40Z
1080,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,45.0,540.0,Beginner Level,0.07,1.0,2017-04-15T00:56:41Z
1081,Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/,50.0,540.0,Beginner Level,0.76,0.6,2015-11-12T17:53:12Z
1082,The All-In-One Web Development Course,https://www.udemy.com/the-all-in-one-web-development-course/,85.0,538.0,Beginner Level,0.75,18.5,2017-04-27T21:06:16Z
1083,Django For Beginners,https://www.udemy.com/django-for-beginners/,175.0,534.0,Beginner Level,0.11,4.0,2016-08-23T18:49:41Z
1084,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,75.0,533.0,All Levels,0.34,3.0,2015-02-17T09:53:12Z
1085,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,40.0,527.0,All Levels,0.78,2.5,2014-11-15T13:54:07Z
1086,Learn Spring Framework Practically - Hands On Recipies,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,145.0,522.0,Beginner Level,0.79,5.5,2016-08-11T05:58:08Z
1087,Learn and Build using Polymer,https://www.udemy.com/learn-and-build-using-polymer/,40.0,513.0,Expert Level,0.78,3.5,2015-12-30T16:41:42Z
1088,PHP Laravel 5:Creating a CRUD application,https://www.udemy.com/laravel-5creating-a-crud-application/,45.0,511.0,Expert Level,0.34,0.55,2016-11-28T17:44:21Z
1089,"Modern Web Development with SASS, Gulp, NPM & Web Workflows",https://www.udemy.com/modern-web-development-with-sass-gulp-npm-web-workflows/,95.0,502.0,Intermediate Level,0.3,5.0,2016-12-31T03:11:31Z
1090,Learn Grunt with Examples: Automate Your Front End Workflow,https://www.udemy.com/learn-grunt-automate-your-front-end-workflow/,20.0,496.0,Beginner Level,0.97,1.0,2014-12-19T21:38:54Z
1091,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,95.0,494.0,All Levels,0.04,3.0,2015-12-10T18:16:09Z
1092,CSS Specialist: Comprehensive CSS Training,https://www.udemy.com/css-specialist-comprehensive-css-training/,100.0,487.0,All Levels,0.76,6.0,2016-08-08T20:48:38Z
1093,Build a Single Page Application with jQuery & AJAX,https://www.udemy.com/jquery-ajax/,60.0,486.0,All Levels,0.39,2.0,2017-02-18T01:13:09Z
1094,Build an Advanced Single Page with Bootstrap & WordPress,https://www.udemy.com/single-page-design-with-bootstrap-css-html5-js-parallax/,95.0,481.0,All Levels,0.77,6.0,2015-04-08T16:23:36Z
1095,Wordpress Backup & Restore,https://www.udemy.com/wordpress-backup-restore/,95.0,478.0,Beginner Level,0.78,1.5,2016-09-15T17:20:21Z
1096,Become A Full Stack Web Developer in 14 Days,https://www.udemy.com/become-a-full-stack-web-developer-in-14-days/,195.0,467.0,All Levels,0.73,13.5,2016-11-23T04:17:45Z
1097,Symfony 3: Build a PHP Application with Symfony,https://www.udemy.com/learn-symfony/,20.0,466.0,All Levels,0.2,2.0,2017-04-20T16:15:04Z
1098,Mastering AngularJS UI Development,https://www.udemy.com/mastering-angularjs-ui-development/,95.0,464.0,All Levels,0.86,1.5,2015-09-03T18:55:11Z
1099,Codeless Website Development with Adobe Muse,https://www.udemy.com/codeless-website-development-with-adobe-muse/,50.0,461.0,All Levels,0.64,3.5,2015-02-25T18:29:55Z
1100,JavaScript High Performance,https://www.udemy.com/javascript-high-performance/,95.0,458.0,Beginner Level,0.64,4.5,2015-06-12T20:39:37Z
1101,Advance Unix : File Processing: AWK | GREP | VIM,https://www.udemy.com/advance-unix-file-processing/,20.0,458.0,All Levels,0.75,1.0,2017-05-03T18:11:54Z
1102,Angular 2 Fundamentals for Web Developers,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,40.0,450.0,Beginner Level,0.88,6.0,2016-04-14T18:43:47Z
1103,Learn Web Development by Creating a Social Network,https://www.udemy.com/meteor-tutorial/,200.0,442.0,Beginner Level,0.45,6.5,2015-12-30T16:53:44Z
1104,Build A Stock Downloader With Visual Studio 2015 And C#,https://www.udemy.com/csharpyahoostockdownloader/,20.0,436.0,All Levels,0.3,1.5,2015-11-19T17:22:47Z
1105,Learn To Build Apps Using Play Framework,https://www.udemy.com/learn-to-build-apps-using-play-framework/,40.0,434.0,All Levels,0.66,5.5,2016-06-07T17:38:29Z
1106,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,https://www.udemy.com/master-google-chrome-developer-tools/,125.0,430.0,Intermediate Level,0.96,2.5,2017-04-04T21:05:51Z
1107,XML XSLT - Crash Course for Beginners,https://www.udemy.com/xml-xslt-crash-course-for-beginners/,45.0,426.0,All Levels,0.02,1.0,2017-02-19T18:11:07Z
1108,XML XQuery - Crash Course for Beginners,https://www.udemy.com/xml-xquery-crash-course-for-beginners/,45.0,426.0,All Levels,0.29,1.0,2017-02-19T22:52:36Z
1109,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,30.0,424.0,All Levels,0.39,1.0,2016-09-20T17:59:39Z
1110,Master Typescript : Learn Typescript from scratch,https://www.udemy.com/master-typescript/,95.0,424.0,All Levels,0.77,3.5,2015-10-16T20:21:09Z
1111,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,145.0,422.0,Beginner Level,0.96,12.5,2016-06-08T19:47:11Z
1112,Create a MEAN App by Example - Full Stack Course,https://www.udemy.com/full-stack-course-mean-app/,50.0,421.0,All Levels,0.47,3.5,2017-05-08T18:16:17Z
1113,Mastering ASP.NET MVC 5 From Scratch Using C#,https://www.udemy.com/masteringaspnetmvc5/,50.0,417.0,Intermediate Level,0.22,13.0,2016-12-01T20:30:59Z
1114,Master WCF 4.0 From Scratch Using C#,https://www.udemy.com/masterwcf/,50.0,415.0,Beginner Level,0.17,7.0,2015-11-23T21:05:09Z
1115,Javascript Specialist,https://www.udemy.com/javascript-specialist/,200.0,408.0,All Levels,0.32,8.0,2017-02-23T00:54:07Z
1116,Sara Learns to Code. Making an App from Scratch,https://www.udemy.com/sara-learns-to-code-making-an-app-from-scratch/,60.0,402.0,All Levels,0.51,4.0,2016-08-02T19:36:19Z
1117,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,35.0,396.0,Beginner Level,0.06,0.7166666667,2016-04-07T23:21:42Z
1118,XML DOM - Crash Course for Beginners,https://www.udemy.com/xml-dom-crash-course-for-beginners/,45.0,396.0,Beginner Level,0.83,0.5666666667,2017-02-19T23:41:32Z
1119,Learn Facebook Flux Architecture for Web Applications,https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/,40.0,395.0,Beginner Level,0.54,6.5,2015-11-05T21:16:07Z
1120,JavaScript from Beginner to Advanced,https://www.udemy.com/javascript-from-beginner-to-advanced/,195.0,395.0,All Levels,0.57,17.0,2016-12-20T21:32:57Z
1121,Introducing Ionic 2,https://www.udemy.com/introducing-ionic-2/,50.0,394.0,Intermediate Level,0.47,1.5,2016-02-08T20:43:47Z
1122,Build Wordpress CMS Clone with Laravel 5,https://www.udemy.com/build-blog-cms-with-laravel-5/,150.0,392.0,All Levels,0.26,8.5,2016-12-19T22:00:20Z
1123,"ASP.NET Core MVC, Quick and Practical",https://www.udemy.com/aspnet-core-mvc-quick-and-practical/,20.0,387.0,All Levels,0.74,2.5,2017-04-25T00:55:41Z
1124,Build A YouTube Downloader With C# And GitHub,https://www.udemy.com/youtubedownloader/,20.0,385.0,Intermediate Level,0.3,2.5,2015-11-10T21:57:19Z
1125,jQuery UI in Action: Build 5 jQuery UI Projects,https://www.udemy.com/jquery-ui-practical-build-jquery-ui-projects/,150.0,382.0,Beginner Level,0.37,15.5,2016-10-10T22:00:32Z
1126,Let's JavaScript! Code a calculator,https://www.udemy.com/lets-javascript-beginners-coding-projects/,35.0,380.0,Beginner Level,0.88,2.0,2017-02-23T05:36:41Z
1127,Sending email with PHP: from Basic to Advanced,https://www.udemy.com/php-email/,40.0,379.0,Beginner Level,0.66,2.0,2016-06-10T16:23:33Z
1128,Master all PHP ideas 2017 to build any project,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/,50.0,376.0,All Levels,0.76,3.0,2017-02-12T17:54:34Z
1129,Laravel : CRUD Application Using AJAX In Laravel 5.3,https://www.udemy.com/laravel-53-crud-application-with-ajax/,20.0,362.0,Beginner Level,0.78,1.0,2017-01-09T16:52:33Z
1130,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,55.0,361.0,Expert Level,0.31,2.5,2017-01-05T17:48:41Z
1131,Ruby on Rails Foundations,https://www.udemy.com/how-to-learn-ruby-on-rails/,20.0,359.0,All Levels,0.4,6.5,2015-11-16T17:28:36Z
1132,Mastering Unix : AWK Commands,https://www.udemy.com/mastering-unix-commands/,20.0,358.0,Beginner Level,0.39,2.0,2017-05-03T22:21:05Z
1133,Mastering TypeScript,https://www.udemy.com/mastering-typescript/,95.0,353.0,Beginner Level,0.11,3.0,2015-12-29T23:10:30Z
1134,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,https://www.udemy.com/html-css-bootstrap-build-your-first-website-today/,200.0,346.0,All Levels,0.16,8.5,2017-06-21T18:15:23Z
1135,Build Websites from Scratch with Squarespace,https://www.udemy.com/build-websites-from-scratch-with-squarespace/,50.0,342.0,All Levels,0.24,3.5,2015-07-16T18:13:28Z
1136,Advance JavaScript for Coders: Learn OOP in JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,40.0,334.0,Intermediate Level,0.76,11.5,2016-05-13T18:28:07Z
1137,The Most Comprehensive Web Development Course,https://www.udemy.com/comprehensive-web-developer-course/,200.0,333.0,All Levels,0.34,42.0,2017-05-01T22:36:28Z
1138,Learn HTML in 59 Minutes - Your intro to front-end dev,https://www.udemy.com/learn-html-in-59-minutes/,35.0,333.0,Beginner Level,0.76,1.0,2015-07-14T21:37:16Z
1139,17 Complete JavaScript projects explained step by step,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,185.0,327.0,All Levels,0.11,9.5,2016-10-26T14:03:38Z
1140,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,https://www.udemy.com/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/,40.0,325.0,Beginner Level,0.08,3.5,2015-11-18T17:58:36Z
1141,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,80.0,325.0,Intermediate Level,0.6,5.0,2017-02-23T22:20:23Z
1142,"Create free, fast and secure static website",https://www.udemy.com/create-free-fast-and-secure-static-website/,50.0,322.0,All Levels,0.96,0.5166666667,2016-07-21T15:30:23Z
1143,Fundamentals of Angular 2 Full Stack Design,https://www.udemy.com/fundamentals-of-angular-2-full-stack-design/,95.0,314.0,Beginner Level,0.34,6.5,2016-04-21T15:10:14Z
1144,How To Design A WordPress Website With No Coding At All,https://www.udemy.com/how-to-make-a-wordpress-website-course/,25.0,306.0,All Levels,0.15,3.5,2017-03-10T22:24:30Z
1145,WordPress Theme Customization 101 (for beginners),https://www.udemy.com/wordpress-theme-customization-101-for-beginners/,40.0,305.0,All Levels,0.94,2.0,2015-06-05T19:58:14Z
1146,Learn Authentication With ASP.NET Identity Security 2017,https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/,50.0,305.0,All Levels,0.98,2.0,2016-02-26T17:41:37Z
1147,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,95.0,301.0,All Levels,0.98,7.5,2016-07-10T16:04:35Z
1148,"Web Application Development using Redis, Express, and Socket",https://www.udemy.com/web-application-development-using-redis-express-and-socket/,200.0,300.0,All Levels,0.98,6.0,2017-02-09T17:10:16Z
1149,CSS Animations: Create Amazing Effects on Your Website,https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/,50.0,300.0,All Levels,0.98,3.0,2016-08-11T19:06:15Z
1150,Master Riot: Learn Riot.js from Scratch,https://www.udemy.com/master-riot/,125.0,299.0,All Levels,0.98,3.5,2016-07-14T16:57:24Z
1151,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,35.0,298.0,All Levels,0.98,1.5,2015-12-06T17:34:38Z
1152,Building Data Visualizations with D3 and Angular 2,https://www.udemy.com/building-data-visualizations-with-d3-and-angular-2/,125.0,293.0,All Levels,0.98,3.5,2017-02-23T14:19:16Z
1153,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,25.0,289.0,All Levels,0.98,4.0,2016-10-25T13:47:26Z
1154,Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework,https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/,200.0,279.0,All Levels,0.98,10.0,2017-04-25T00:57:35Z
1155,Learn Laravel with Database Migration & Seeding & Faker,https://www.udemy.com/laravel-53-migra-migration-seeding-faker-tinker/,20.0,263.0,All Levels,0.98,1.0,2017-01-09T16:39:16Z
1156,Popular JavaScript Framework:Learn The Language Of Angular 2,https://www.udemy.com/popular-javascript-frameworklearn-the-language-of-angular-2/,200.0,260.0,All Levels,0.98,11.0,2016-11-11T21:27:55Z
1157,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,30.0,255.0,Beginner Level,0.11,1.0,2016-10-12T23:24:28Z
1158,Bootstrap Bootcamp - Responsive web development- 8 projects,https://www.udemy.com/bootstrap-bootcamp-with-projects/,100.0,253.0,Beginner Level,0.3,7.0,2016-12-12T00:23:57Z
1159,Webpack 1 & 2 - The Complete Guide,https://www.udemy.com/webpack-complete-guide/,40.0,252.0,Intermediate Level,0.71,6.5,2017-03-10T22:04:41Z
1160,"Build A Web App with VueJS, Spring Framework and MongoDB",https://www.udemy.com/build-a-message-board-app-with-vue-spring-and-mongodb/,145.0,251.0,Beginner Level,0.8,3.5,2016-11-30T21:59:37Z
1161,Wordpress on AWS: The Easy way to AWS for Free Fast hosting,https://www.udemy.com/wordpress-on-aws-the-easy-way-to-aws-for-free-fast-hosting-amazon/,40.0,245.0,All Levels,0.55,1.0,2015-08-11T23:47:57Z
1162,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",https://www.udemy.com/the-complete-javascript-html-and-css-tutorial-for-beginners/,35.0,244.0,Beginner Level,0.3,3.0,2017-06-29T16:13:18Z
1163,Modern E-Commerce Store In php & mysqli With Bootstrap,https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,50.0,240.0,All Levels,0.7,66.5,2016-12-09T16:18:49Z
1164,HTTP Clients with Laravel: Use and Consume Services and APIs,https://www.udemy.com/http-clients-with-laravel-use-and-consume-services-and-apis/,65.0,237.0,Beginner Level,0.34,3.5,2016-07-18T19:09:21Z
1165,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,40.0,236.0,All Levels,0.96,4.0,2016-10-12T17:02:13Z
1166,Angular Advanced MasterClass & FREE E-Book,https://www.udemy.com/angular-advanced-masterclass/,150.0,228.0,Beginner Level,0.61,6.5,2017-07-03T21:59:45Z
1167,Learn Spring Security 4 Intermediate - Hands On,https://www.udemy.com/learn-spring-security-4-intermediate-hands-on/,95.0,227.0,All Levels,0.96,2.0,2016-10-03T16:16:36Z
1168,Build Complex Express Sites with Redis and Socket IO,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,125.0,223.0,Expert Level,0.26,3.5,2016-12-22T00:14:13Z
1169,Web Development With Google Maps,https://www.udemy.com/webdevelopmentwithgooglemaps/,50.0,222.0,All Levels,0.78,8.5,2017-01-03T15:44:32Z
